,HM504_CD_Yes,HM440_CD_Yes,HM483_CD_Yes,HM406_CD_No,HM574_CD_No,HM422_CD_Yes,HM569_CD_Yes,HM539_CD_No,HM538_CD_No,HM520_CD_No,HM441_CD_No,HM533_CD_Yes,HM601_CD_No,HM564_CD_Yes,HM518_CD_No,HM588_CD_No,HM560_CD_Yes,HM562_CD_No,HM568_CD_Yes,HM579_CD_Yes,HM557_CD_No,HM465_CD_Yes,HM421_Control_No,HM502_Control_No,HM513_Control_No,HM590_Control_No,HM527_Control_No,HM528_Control_No,HM523_Control_No,HM467_Control_No,HM427_Control_No,HM594_Control_No,HM466_Control_No,HM561_Control_No,HM607_Control_No,HM563_Control_No,HM572_Control_No,HM531_Control_No,HM544_Control_No,HM537_Control_No,HM581_Control_No,HM417_Control_No,HM540_Control_No,HM609_Control_No,HM621_UC_Yes,HM464_UC_Yes,HM505_UC_Yes,HM573_UC_Yes,HM602_UC_Yes,HM616_UC_Yes,HM582_UC_No,HM543_UC_Yes,HM617_UC_Yes,HM620_UC_Yes,HM514_UC_No,HM558_UC_No,HM580_UC_Yes,HM550_UC_No,HM599_UC_No,HM405_UC_Yes,HM442_UC_Yes,HM435_UC_No
0,0.8918099173937484,-0.41169938108212295,-5.818458361940978,-8.061909650154107,19.872994637606098,147.92181559799522,-164.37996377029646,2.136249426792551,-1.9382112675145169,-4.733790951033275,-4.087073858720563,-9.287190588491178,-5.236541181719408,-6.565770494374123,2.778919528981419,-4.998054439287037,1.1585319632812554,2.859540696500356,1.656235580934321,1.7513840039446318,3.4362107452831796,0.2931393058531585,-2.269493820478695,9.370192867420812,0.6288987583601201,5.682401960056741,3.391837140952452,0.7057693815844784,-0.8618263396733,2.2959075332238204,-0.6843292116341522,-9.01004592260067,-2.0452577575656945,-3.6173207512121266,-7.3492063949684505,-3.6367315748683073,-8.179980528369374,9.040003784479895,4.264391989955234,4.743138653286017,0.867661725913848,-2.189955606512996,3.749775505120133,0.23767149670871496,-3.7909733061473982,4.439584323267787,1.8512068363031071,-7.064475781189982,-12.186312202243638,-10.01699094249388,5.231320377908435,-7.256968012855074,-4.870999545086198,-4.3720241068813674,-5.7939062836845965,-14.701774865211952,-6.592185805916138,3.208394267211908,-2.244229763962761,1.54967624392404,2.958647719267807,-6.039660273551298
1,-17.115882307767862,-32.0911235480699,-33.93114921228424,-92.0178836061047,-49.97801690920537,-51.832756205195786,-45.13034225273991,-55.14122319163696,-50.91961862650605,-40.139690175765764,-59.572904490265365,-50.60395525912208,-52.18323919926065,-45.22683784864865,-40.262243864813314,-58.18578295913141,-31.209407180168345,-46.4337472405625,-53.4927403445047,-43.32855765853519,-41.396461909722774,-45.19513758897172,-15.31548765629625,-20.982643284284446,-11.63053615774127,-42.28104716533149,-53.81281436392143,-54.31029372569333,-46.8647712466821,-54.94109786322872,-55.522817814691216,-57.95419706837542,-46.17752355839363,-63.595602264766875,-37.148708487608324,-25.159990005959276,-67.6833020900488,-54.24624266946092,-25.028850799638096,-31.816898500976365,-36.99434578958909,-38.46908850151271,-43.18318635082762,-33.09049502576963,-47.19272942857993,-47.25192640045047,-57.12101125691359,-45.70019535832276,-59.41295673214793,-47.59012406002485,155.42363103482663,-35.92772227128001,-33.264942849655334,-39.45271052599364,-30.52814006326129,-49.67079661494586,-70.42255993647957,-43.89062356268349,-38.38343193039088,-48.00472667145646,-37.66671258531961,-57.31489322703201
2,-7.447634581486467,-155.66086254019027,-6.302098949045537,-27.555002428735712,-15.235823169830585,-0.6910080425152638,5.341043520208504,-3.759175540062399,-1.442431784597597,-12.037108093764283,0.9239369895602096,7.605778817777726,197.1769909240621,3.6950267010109052,-20.483075730167343,3.888877955667177,-3.2653705403618107,-2.078107296361101,-4.567999155056432,-0.8229438905473836,0.587405145186565,4.930969667003241,-13.207389952293113,-8.558194216389529,-9.760541340929164,-6.228803448110354,2.776915767110279,0.6745965181284741,-2.3147457147991184,-7.524432640474725,-2.095716119152916,-4.831222431814918,-4.448072460282269,-5.030544960798568,-6.440649657539932,-14.187175024077284,-18.011899236307375,-13.185819929681434,-1.4867268852701747,1.564907492005592,-1.3122674815254751,-4.345036204917511,-1.7466147774263698,-2.8484329523048553,-6.490047304549899,-11.384283989102764,4.5090948747567055,2.5053412716653503,2.0539533219625246,-7.0372041770810725,3.1507330050575812,1.254139126248954,16.520680452417682,-24.374678224953577,-10.8361289695576,-1.921156531035615,-16.764915217135954,-7.4845775232197616,-1.2406601042783612,-1.810591631315756,-10.771213866896556,-5.979185256462515
3,6.003892169459773,-2.521816325563086,10.564198298016347,13.148724970822938,13.460689899437204,16.279082161609132,17.87916155729096,18.283070729618913,11.678623527067616,3.14250735536312,13.63756623344902,4.775343423923768,6.016925770838413,0.7888932355500907,-0.5657160719454398,-2.749914369914743,1.8880981807971409,8.667428566491704,-0.47620735093243804,3.7262337156052596,-0.7951679740171258,8.710105417466721,6.801439628237403,8.99641747202372,1.8959584529056874,9.328102370262101,6.960880166471281,4.918179498293413,18.40038531040234,8.31227801130948,6.46655024007578,8.547270559822,14.469729579155821,15.742787237930479,14.87839674249902,-2.660477540462948,9.128677247952023,1.7067469408257556,6.861612930271748,0.7869716839994055,8.069006521708062,7.328626281623988,-0.5894068251181227,2.293172754121371,6.1214022456913835,12.033141231050292,24.900257411701762,144.0372529335615,-194.925222085125,50.305221417909046,5.4641526940207,5.427470121538471,11.07396169879554,2.3789244012104316,6.548134232315926,1.3822731895625042,8.873818160162115,1.3334801771351763,8.873305343223574,-1.0399707896474408,4.747106927490551,6.397733052072445
4,12.90831408137956,-7.5758125075042475,1.7036785159728633,5.342347764855589,-1.7375572362281282,-0.41911524878855133,-2.3385777864184436,2.020435022107417,-6.522981449034886,-5.73900171085876,-5.699824781080419,0.0788250696697956,-4.284312238826461,0.2015558459523697,-10.318747830030782,-7.532599486682689,1.4781733428082542,-2.2132629686878906,2.238287197572073,5.446042730023242,-4.462031630000634,3.7826297594145895,-2.007951896164273,11.65082785560319,3.372922581528236,6.086741935389506,-1.9778247963636189,1.402400565941905,-31.592638444020913,-151.09844482480378,-14.079663636092025,7.004655796703006,172.70520917784378,-4.1316419103218385,-4.648464091890963,5.19230668847385,0.097617102298307,-4.211024435563641,0.8428277975348424,0.8644653440240453,-0.6941948610975635,-16.538790400652264,-5.878539734047701,-0.8225285576992287,-3.4936763413051732,6.421494903676363,-2.3107779829792263,-10.38671526025208,-7.747996255960301,-4.374488901094938,-5.18324376195581,-0.6746969447234122,-6.704266603277659,-3.8403634605443036,-2.5483396910122935,3.3656527127206153,0.5023344752240947,-1.3054374029642641,3.467522964240436,-0.14737247022592023,-0.26149364632282596,1.840868133861726
5,1.2395152757012873,0.3035263993911946,-48.59017397256307,-21.2864930979007,13.152779166158206,17.354298959069965,22.828743163950858,9.762020373194455,-14.725410023530529,-78.11414999255038,-80.22842627946875,-53.51109298503051,-0.11590585331000383,-1.9382253415074335,32.8447766642411,43.448238318979115,-7.962686957304225,-46.15193437907035,-25.90241665010346,0.7727911563628268,-37.78413325815768,-19.394851827205006,-64.572555632913,-24.012157378166304,-61.737785841137686,-31.55983552196316,-34.98128144301504,-18.164014180251556,-7.100138622904928,-29.945553372506904,-26.233725761071742,-73.03556290476342,-1.1577233791580845,0.26385921870683127,-11.122675615221441,39.31253169930479,-50.43516029535333,-59.05863138417293,-30.909607776960176,-11.594659126648603,-30.50627575426019,-34.23815739100802,-24.19153006179216,-4.199121932577636,-15.366104680281865,-25.865246139062332,12.258332979628529,7.567405601625637,8.004148735844149,17.278016060685356,-59.00635894591082,-77.57298388270574,39.42798280774662,39.46952718449474,-34.072197811483356,-80.2210540687207,-69.3290379121879,-37.83087855056937,-49.04353586976056,-53.544300084403844,-22.936799396159145,-45.91397645602008
6,6.724714414769242,17.644305479157897,20.36839522554811,25.097330679597707,19.66218301132394,14.425436895009137,17.972065672143124,16.170700890799004,-1.6140951093433715,8.375316166493155,9.497262843449825,10.990360463399936,21.056520713707595,21.80270690014747,19.701256672107537,22.87349686220964,39.044419500586706,34.499052397453504,58.852183641995396,48.64845842309833,24.97432243972872,43.829599350783184,10.088540632282264,14.0013749308017,24.577460321748866,17.926602296340242,25.595652238756685,20.720190378931036,4.155267675609727,7.055061594001731,6.858636590822841,2.2114723231444726,3.2344348280658015,15.078551579898384,1.270712219401262,10.825310612941118,30.942512581057322,15.137343691166905,28.523758864251654,16.62797886958633,20.648559044053954,45.12269824051203,17.32591405228989,24.056443689006095,14.480375802452704,22.983852891800858,26.38225781324145,22.5388534933179,29.077039934397302,36.82310733114425,20.219678663560686,17.507463882961066,2.3063171514506484,10.651970706321194,19.31105787213996,16.72431845596815,26.58949292194604,29.305839451686783,36.36278891675335,37.8017155538192,26.71384943198635,-201.196412008457
7,-145.15662335142758,-9.297619851981736,161.88412323655086,-11.841493732867743,-0.7769105964432613,17.634747706023468,9.951474498447256,2.3437010276184527,19.118138233847873,20.699792656473686,2.0795795699171364,13.796684160657351,-12.9314751674098,-11.725222617326386,6.6208713262370065,-5.234844656130032,3.3435967579350154,0.2390031041095759,1.0771208785742057,-8.336710557585025,-0.5839153629084574,-13.719775655315042,0.7248477563990039,-27.811540056350907,-17.337125710083996,-10.110500776500274,3.641384086820183,1.1645483176587839,4.967037951047153,2.4152981487843443,13.593547072481448,-16.150838345894915,14.573967408279369,-7.038330782191505,-1.2600672894385438,15.387388686328032,-8.05231991922343,-5.20420789198822,-7.74305820846433,-5.256317630603924,-2.889708579796332,-6.58126533688406,-0.8015705986020777,-8.784286330811643,-7.491423692278501,-36.89854531395548,-15.393350929413604,-11.437363354131415,-12.844963251515455,-19.919297350658702,13.500771372234366,12.0331894170836,0.31755972341441485,6.5107947625134415,17.233089330517213,-9.578795299381742,-3.691136049250429,-5.449641455797857,-0.028418956784692483,-17.8248131156709,5.143386897165506,-0.4631257873502187
8,-18.3824991384117,-14.824898558300129,-18.819153645671907,-35.79240721221589,-26.232357568097317,-19.206201426843926,-18.20737864075361,-16.76718175568847,-13.746717278244283,-23.855917282260258,-8.801456807841497,-13.40553810972722,-23.42381291927295,-8.147220713210693,-18.308719538485033,-18.829276978427597,-36.55768456239417,-17.14769302544656,-43.50725733689823,-31.620870556558184,186.93310749344815,-9.61170383580526,-11.7651870143056,-14.187997188096844,-14.04940902690154,-16.29200179748328,-32.43300210116894,-28.993709522071008,-20.43098828646338,-11.551361822286182,-11.529745901534586,-13.646883451715574,-7.555105292937728,-7.8599507035062235,-9.02481804475206,0.9798066425335936,-39.96198614278222,-18.966026392662194,-31.958559759332044,-27.44312190702471,-25.0875942212992,-9.064130741713166,-32.87353976799951,-28.230725228541598,-20.430698977883182,-9.722398320396367,-18.980369372990616,-7.979823332084977,-15.218660537660574,-8.505413344107222,-27.928010598129323,-21.745648334431234,-15.912784206911704,-35.02540282765683,-32.5642720351352,-14.784960701977296,-16.522434299964267,-62.27516050982318,-15.80125204425574,-26.43731095295457,-17.710911828933646,-30.714059623215164
9,-23.333733914981668,-29.120220989528928,-33.07715199648894,-66.72084003726734,-61.41402662240537,-65.68477901095643,-72.08276098885949,-70.70501851598296,-23.69937854245556,-55.65880526662568,-56.879683503415635,145.64370126681868,-50.84507362943448,-43.91058769634673,3.4233422481904308,-50.342337072359804,-44.50877082844875,-33.32345037288466,-25.199830152986866,-21.240403146867706,-41.66601215305892,-38.95564635359241,-25.39019494957943,-29.81137428698061,-27.96796466415363,-48.11018516076504,-73.26230370670301,-62.61426431909944,-49.019215150559354,-31.030427922210755,-27.15224736874061,-47.084646999125,-35.410005115935164,-72.39932301764938,-64.25785363515317,-20.269931677266026,-18.52713039243398,-28.175139860911727,-12.442836546905292,-34.16552111917201,-35.51376092905479,-50.02160885265061,-28.047266904939487,-19.440198866249563,-48.93327973091204,-53.89551333375629,-48.76807252080861,-31.77859929711004,-55.43901040209132,-29.16623344064125,-68.98732630605636,-49.84512648784317,-58.313814700685896,-20.572499585361413,-10.558335789747968,-29.608902954690816,-45.289640705674216,-33.07436984095775,-45.79917167603454,-42.59349113835542,-37.00940769220953,-49.15074036983596
