,M007_AD_drug_CT10,M009_AD_drug_CT10,M011_AD_drug_CT10,M001_AD_vehicle_CT10,M002_AD_vehicle_CT10,M010_AD_vehicle_CT10,M013_AD_vehicle_CT10,M631_NTg_vehicle_CT10,M636_NTg_vehicle_CT10,M650_NTg_vehicle_CT10
0,212.35172756296296,206.22525771440098,217.88770723725025,210.13440350722973,211.17404846339835,221.69921200693915,242.05340384708,209.24398020408725,206.66714724989365,206.21723360802653
1,61.96574553795446,57.01118208065626,66.7655179633063,80.2199017673764,69.17069902635967,80.11449951466669,-75.4243993890006,57.83917630203304,58.006616922391544,55.967753043160144
2,-19.474998064471677,-12.36663904033291,20.824351841257595,46.20989810353116,-84.09453751152067,38.22135974751473,23.887273278301187,0.9858048490597517,-4.743288262523825,-9.177540223683165
3,18.461651016945773,25.674112321866563,29.362997546696413,25.278763892401138,21.109065259810656,22.02075457277091,21.071128309438752,-77.5595951138073,-77.94688088063332,44.202370404902574
4,22.529567120180676,35.89001683343493,25.592990636594255,20.13543119774238,19.46999826014213,20.871127441100825,20.494288590008058,46.68975782333899,-80.25033507935372,-77.84731568476101
5,21.457236659443318,28.977954624732853,28.26079930351247,27.05770396106699,22.64454934447707,20.387309303872666,21.98139558791549,-75.09316390197031,40.056506183695525,-76.66292300947237
6,-51.71158398806173,94.79163872472304,-29.515950382747338,-18.75066072546646,-23.279611939202244,-30.367340581878548,-23.09905094496933,33.17822472364416,35.682857753513694,39.67821247977862
7,9.986061462899077,-15.157658458159387,-97.09394811991662,49.014749324342176,30.121744098081045,42.234947369465424,21.600888612577375,-6.700912163639551,-6.370627424765848,-8.265636546624258
8,91.75612399121148,35.85557591091435,-36.099948151683506,-32.986346663411425,-44.444139287332646,-45.0940128818977,-31.628352620298898,3.8027112532250245,12.0277248834394,17.658410766923176
