,AZ-M-48_1,AZ-L-48_1,AZ-M-48_2,AZ-L-48_2,AZ-H-48_1,AZ-L-48_3,AZ-H-48_2,AZ-H-48_3,AZ-M-48_3,CP-L-48_1,CP-H-48_3,CP-M-48_1,CP-M-48_2,CP-L-48_2,CP-L-48_3,CP-H-48_2,CP-M-48_3,CP-H-48_1,DC-M-48_1,DC-H-48_1,DC-M-48_2,DC-H-48_2,DC-L-48_1,DC-L-48_2,DC-L-48_3,DC-H-48_3,DC-M-48_3,NC-1D-48_1,NC-1D-48_2,NC-1D-48_3,NZ-H-48_1,NZ-M-48_3,NZ-H-48_2,NZ-L-48_3,NZ-H-48_3,NZ-M-48_2,NZ-L-48_1,NZ-M-48_1,NZ-L-48_2,PR-L-48_1,PR-L-48_3,PR-M-48_1,PR-M-48_2,PR-H-48_1,PR-L-48_2,PR-M-48_3,PR-H-48_2,PR-H-48_3
0,-0.2962015272137846,-0.11492736010249333,-0.5745358139567791,-0.06184770342828539,0.2879026581842225,-1.0703652971878772,-3.2568756616072494,-0.5541690204171325,-0.4870159855940605,-0.6421036716783232,1.6031002533039376,0.7534179268645027,0.32797668552988524,-0.12767696643480722,-1.162233914473856,2.072246246561006,0.25874606301640346,1.675498987574236,-1.1057057188361368,4.251686007857057,-2.1690521889907783,68.11527762476169,-1.1326338300289838,-1.1230686441647872,-4.002119788716666,-72.20777498752688,-1.8335257284256388,1.2404872654921808,-2.2728906284413024,-0.749579993306198,-1.43802596718799,-2.4800706759946634,-0.8884818133339877,-0.5742621710892646,-0.6166130965950226,-1.3961247036982445,-0.4398128362885965,-1.0287799116664937,0.48404446996582473,-0.5713518579172958,-0.2835844687060058,0.3949433719847346,0.020823706500255446,-0.26145110240493064,-0.33437397014149817,-0.6250323056056712,-2.9665629294268263,-1.1494213040606254
1,-30.444797503709868,-37.178974492844304,-33.143696534440096,-38.86052361728242,16.74665737650967,-29.005309547879538,-33.68737969513392,63.1253049972709,-40.66889597629722,-36.56023582974898,-0.07276392126630188,1.0473728645541973,2.79531651508249,-26.288155550536754,-35.84634469284725,-3.6097022971559536,1.3566165068593232,-1.1858267743335742,-48.6162880917237,-8.072476418237823,-41.00430004519119,-49.606930150245056,-29.47932198359575,-20.21005572196359,-32.35235962521398,-49.7974558531423,-42.3475799662069,-40.941275751501536,-15.537106005295614,-35.08093174931117,-39.547713604172635,-17.579856819233417,-37.87434314646303,-14.877159096701632,-38.16723924010749,-37.08706368405091,-32.2958865279432,-17.58336669979481,-35.46850512187549,-33.28798803485885,-19.823877710167594,-31.8275926514397,-20.232524830935432,-44.24824275438206,-17.371049331308633,-42.42723842088033,-28.604723897873296,-29.17578490512813
2,35.42061601039748,32.59517184507146,50.20398217823866,34.547932147401454,23.755472860591475,27.243977542473736,26.291664923040113,30.034718981796363,21.966629374081016,-70.86721086044533,-10.921331667868373,-6.912413716831076,-8.702412018782214,-88.504156698999,-70.35554057391413,-7.048080815145795,-6.578756986463758,-10.188556156123086,25.48260646353227,6.24234059923587,19.820213587439348,13.58689152296478,9.375090139609474,-6.30906334267927,15.7332410824857,13.691304724612777,24.645936202995095,7.7463007303672935,-7.213295035668434,-0.605527491030534,27.261230837468215,-6.50830991850914,27.147670242195233,-6.086173105397306,26.9969760573878,21.553672253885626,15.882262517111313,-7.202790208037936,6.911530748818469,8.013461225172025,-8.918814554608327,11.179523386484883,-3.2801508414026017,17.692086186767032,-8.581100068271244,8.892656935218186,14.059186891328292,11.863538049880827
3,-4.877268942825262,8.523024263424684,-5.638917788377173,9.777620561624488,42.57213799037942,-8.991842181140395,-19.070505598108177,28.460002819150635,-5.018442539924573,21.7919561327733,15.446820425601803,7.970634028585323,3.02748142196543,6.719151486730915,9.098781231506456,33.87425152192739,5.7631513145705595,16.827131858174965,15.912406880342337,152.28685189457605,12.6885746246337,42.135111524792684,-5.989695074944183,-16.99867406953894,19.595514759789165,37.44567042117534,3.8315051319927553,19.888823227541018,-16.986929721236745,4.154637521191345,10.323860333996109,-20.154135567077514,5.250708336412494,-19.379795051027134,27.950288913950725,6.733380185600955,1.1685867862704342,-11.213091426578893,5.518542391336523,2.4609324159970063,-20.342709337795878,0.4688957191636063,-16.369037121285725,15.869410990842097,-13.259371093156762,10.482176802885377,23.34959156242979,-4.193630814901577
4,-1.2399601205312354,-1.637417395099687,-3.8889566014599404,0.05475605181050802,-0.48735114592471857,-2.9275529520031967,-5.061392460282928,0.5587338050303613,-2.6692286419015776,0.27681587874799046,0.2263569617653208,0.5465262154882154,-0.1258678013392043,-1.9319464978437904,1.0667076782722205,1.368734934808213,0.4697699486240299,0.24207210745272195,0.9058924554597008,1.0535503099824044,-1.6753190819456338,-0.6606073858371471,-5.041553077318514,-5.1730780557628755,-2.0001129506322037,0.7299003356217292,2.45192642722119,1.070819980936029,-3.0482362174179833,-0.35410728605739783,1.782834680151339,86.25312800388603,-1.3116290186342485,-72.89459966746114,1.5566918899399869,-3.2411182806726475,0.9569908515100537,-2.1390928629216126,-2.102986548390548,-2.4611098311595505,-11.458839458759075,-4.676358149391068,-8.719778007228136,-0.21692013966916307,-4.677529563396588,-2.833063320519299,-3.1279368637422937,-3.685724441710617
5,8.561897997237612,-23.789884174679546,-20.12576185604737,-30.046996535133303,-4.83139867661674,4.550104005639006,79.81951132344474,30.556456585156017,65.71669684760434,-32.56988837933332,-19.44789771654966,-12.445689956689549,-11.999143875464377,-7.571136016646159,-0.9736020718948893,-22.39888801816944,-10.305105145257746,-15.564805888968646,8.182367735897408,46.651288571012884,13.268215600526688,92.37767405440283,5.243351077803951,22.775650969696517,-13.185401816739745,94.59852434391335,27.756482038025673,-10.011347925471343,23.565144924156453,12.136678465197578,-7.811194857552383,29.31633838544121,-21.287776605504618,15.794250536318946,-21.782607328942294,-18.668030802159866,-15.01629134334054,20.458310421454055,-15.234692877700674,-6.633645037289034,23.926248486532735,-6.022622848981512,14.573938917150995,-23.016936165242917,19.011188384239574,-14.533268759825043,-15.596523127972148,5.243032984068845
6,-1.3775971487680114,-4.254159421217695,-4.43116171218726,-1.5909090932465872,1.4550784541641122,-4.210048437004806,-1.9699390057025885,2.346072733007189,2.3660462775663196,0.4768208035312792,1.150371412242395,2.1863526636579986,1.8409618784314528,4.296407551713495,4.039041465857232,1.8081114528338906,2.0051148785268627,1.6959708179262332,0.48205027325254934,2.0603960216315316,3.5868838777351275,2.160345901976637,-0.3975737305278075,79.5112986059268,4.501017080260816,2.810470704417472,4.664305829469182,0.8834561794699295,-5.807340663277135,4.106548491274128,0.8622067140210639,-4.244010351185095,-0.1859086081229059,-5.1214719340040675,-0.11747068176040645,-3.17149010386725,-5.070155758879891,-4.251617116011308,-0.5282037839468677,0.05385693219273367,-1.1842428053070142,-8.459901390649902,-76.29754352184197,-0.16569907603334816,-5.278348297277614,-0.3750248063117877,4.39182711766449,-7.727428447746896
7,14.30530987159534,7.751955302099618,19.355660559423857,14.593255971926656,8.819769055532877,8.729210368114723,-10.420462916032914,4.08882031320945,0.5641210451323324,22.592913615389044,5.1486286342808425,3.4151522397211447,3.1121116132134325,15.988492232059228,19.92901345398744,9.219415247062253,3.699496926540125,6.089869244867329,9.932677552999996,5.77066767500936,-5.851887403295375,4.729359171126244,-1.4428997367749679,-9.361505382700837,41.2565517228311,4.666894923749138,-0.30195073954113794,26.922967693536506,-14.959625580890197,21.740035946911934,3.3653548274170646,-14.069345524494704,1.4670939135402805,-12.879190021334944,10.620019687943472,5.028807078257124,3.9696845016726288,-8.664837523703389,5.168243822794702,8.766465742124863,-14.961516181888337,0.14597595079029196,-8.81317217136872,-60.281043956472146,-12.244036851324497,-7.76644905963222,-34.30618986342918,-23.38525762623025
8,-4.780692593974034,-8.548272491521741,-2.040922792802279,-7.970857793934206,-11.334572318840278,-5.207523069271425,-2.3422365833802887,-4.039885588116949,-4.324735106094883,-13.49457546560731,-81.06916098678364,-77.30048320955959,43.23169494175859,-9.392831793386415,-5.730225794541626,-64.2242337555842,-110.98855540180715,-84.78173620921423,0.4185703238315112,-12.282857271548504,-2.969270913045378,-7.4358271117881065,-4.254660281752918,-4.31378464484231,-6.441191232527715,-4.726091890714783,1.3231794913247927,-6.278962745997629,-6.536414778907681,-6.423357533275991,-2.7921085413678854,-5.875731104687945,-0.6062235568106177,-6.207681048634619,-8.763637357527061,-8.2420841025352,-7.4422573802827765,-7.746343198160275,-8.338157841272894,-6.559104172005698,-5.9839309086311,-6.9174535455113615,-4.155191182016368,-5.365434486006877,-8.074171586699658,-8.673779198010468,-7.25172544722417,-0.31230854284403814
9,-1.0227270116439455,-3.5626633809664,-0.4058994092756898,-4.7783736515611706,-1.5854355096327577,-0.19115864272862718,15.997769350890763,-2.442751935753929,5.401937751699752,-5.446332297537025,-4.34163320746846,-2.706300250737631,-3.6742622954208,-5.615128395760443,-3.780140998443945,-4.226469206627195,-2.781662472403832,-3.918404585520404,-36.73265214532872,-2.5363254883273534,-34.433832323922665,4.525637278939962,-4.389400211308478,2.1869734558805236,-5.675824317708364,3.7322682028522967,-56.05689786287784,-6.056418321645317,2.8265315733898895,-4.483167100577045,54.572706790964375,3.1286925905722605,51.06972651603741,1.6685753874740303,-0.4976389153705611,-1.4170505868690608,2.7818808444590544,4.294776224240916,-3.9736370814484014,-4.187713593962056,4.825424700345333,0.19622562947303568,3.838348509345235,-1.224796292076054,3.962881098431163,-8.2591370915421,-12.406738846508393,-0.12793362386408116
