,S_mean_std,A_mean_std,count,L2_norm
0,0.005165079796192375,48.85264157319718,88,
1,0.005165079796192384,23.192722568085173,85,
2,0.005165079796192399,23.54617299751049,99,
3,0.005165079796192385,22.499142726709653,56,
4,0.0051650797961923685,25.615419297593135,100,
5,0.0051650797961923685,38.678658801374546,97,
6,0.005165079796192371,39.50881265238115,94,
7,0.005165079796192391,21.76850421392297,100,
8,0.0051650797961923876,24.90087296666941,100,
9,0.00516507979619247,24.17959598706641,100,
10,0.00516507979619238,25.377348792554326,100,
11,0.005165079796192411,37.36415595753273,89,
12,0.0051650797961923615,23.126659320995476,98,
13,0.005165079796192344,24.24582182494587,100,
14,0.005165079796192383,35.47015985981471,94,
15,0.005165079796192378,97.50971365715482,79,
16,0.005165079796192383,24.37560776654756,100,
17,0.0051650797961923945,22.472779657021544,96,
18,0.005165079796192375,38.89509814908342,100,
19,0.005165079796192368,37.189096486579295,94,
20,0.005165079796192386,24.085597576501293,98,
21,0.005165079796192394,25.053637864793494,100,
22,0.005165079796192384,23.21224625434586,100,
23,0.005165079796192382,23.949171737514757,100,
24,0.0051650797961923815,23.24720332864736,100,
25,0.005165079796192389,24.58704882851903,100,
26,0.005165079796192382,24.15900096457575,96,
27,0.005165079796192389,32.41746161286369,94,
28,0.005165079796192374,26.64367490053884,100,
29,0.005165079796192364,42.621803795730166,100,
30,0.005165079796192385,23.046647212575113,60,
31,0.005165079796192383,23.919549081973102,94,
32,0.005165079796192445,47.66577889112013,100,
33,0.005165079796192395,27.510802894278346,100,
34,0.00516507979619239,25.895745338724105,100,
35,0.005165079796192356,23.920471773707067,100,
36,0.005165079796192372,26.547481526518528,100,
37,0.005165079796192384,22.798618244782194,80,
38,0.005165079796192389,40.788424931458344,88,
39,0.005165079796192378,68.60688811457656,100,
40,0.0051650797961923815,23.840721413292112,85,
41,0.005165079796192383,23.379897495095697,60,
42,0.005165079796192385,24.731257726032947,81,
43,0.005165079796192387,24.335788313422732,100,
44,0.0051650797961923945,22.279965888632574,100,
