0.567900
0.585700
0.544300
0.548600
0.549000
0.546400
0.548600
0.559500
0.584200
0.586800
0.536300
0.498400
0.501200
0.520200
0.520700
0.497600
0.498100
0.496600
0.499800
0.505500
0.509700
0.551800
0.554300
0.549200
0.532400
0.535600
0.535500
0.528200
0.527400
0.533500
0.537000
0.530600
0.493200
0.492900
0.492500
0.495500
0.492300
0.493000
0.480700
0.488000
0.494100
