20032.463625
19870.025694
19635.318017
19393.289620
19178.171289
19258.181280
19108.153393
18914.468251
18545.638547
18400.436097
18233.303583
17763.128831
17603.312964
17487.947267
17386.008831
17226.460672
17019.866670
16936.451214
16815.660629
16752.634074
16644.842662
16637.923772
16542.775945
16488.309522
16500.267718
16311.103761
16181.772258
16191.262197
16068.910597
16022.999126
15973.320373
15923.513992
15835.533581
15691.714422
15643.621693
15441.131285
15390.675212
15372.802652
15270.691356
15161.925649
15130.401306
