,S_mean_std,A_mean_std,count,L2_norm
0,0.005518800775679832,20.16100442430729,100,
1,0.005518800775679835,21.345635522054813,100,
2,0.005518800775679834,46.20449606010606,100,
3,0.005518800775679836,36.5616854260297,89,
4,0.0055188007756798284,21.88086779536588,95,
5,0.005518800775679821,21.742834411356622,100,
6,0.005518800775679834,25.485520930573262,100,
7,0.005518800775679823,37.62586895138935,89,
8,0.005518800775679806,23.605992608267105,100,
9,0.005518800775679836,21.102246628053198,100,
10,0.005518800775679823,40.88487048799514,89,
11,0.005518800775679834,19.594429801477542,100,
12,0.005518800775679835,20.409765365101133,100,
13,0.00551880077567984,25.004788901903183,100,
14,0.005518800775679913,76.90009525703769,100,
15,0.005518800775679823,38.90630267618664,100,
16,0.0055188007756798415,20.217523623808123,82,
17,0.005518800775679827,22.612022306102702,78,
18,0.005518800775679803,22.829221726203528,100,
19,0.0055188007756798415,21.443790024573865,100,
20,0.005518800775679868,20.973501087950158,100,
21,0.005518800775679839,38.065535676349135,99,
22,0.005518800775679844,21.29778796183231,100,
23,0.005518800775679833,20.886238642745294,97,
24,0.005518800775679834,20.80033333447317,100,
25,0.005518800775679832,19.005345765541254,100,
26,0.0055188007756798284,19.676207742882454,82,
27,0.005518800775679821,20.53161241674768,100,
28,0.005518800775679839,19.23352327478355,82,
29,0.005518800775679836,20.603699583925472,100,
30,0.005518800775679843,51.05846893908557,100,
31,0.005518800775679861,31.566528477130433,99,
32,0.0055188007756798284,18.920858474910464,100,
33,0.005518800775679826,22.615508124702348,95,
34,0.005518800775679816,46.31988648057049,100,
35,0.005518800775679789,19.916295530474887,100,
36,0.005518800775679852,21.756959905766397,100,
37,0.005518800775679843,43.95751732553196,100,
38,0.005518800775679834,23.997507210806443,100,
39,0.005518800775679841,34.99443412747395,100,
40,0.005518800775679839,21.12250047964655,100,
41,0.005518800775679836,25.75792206901389,100,
42,0.005518800775679823,22.97566404072322,64,
43,0.0055188007756798215,90.46756289614466,65,
44,0.005518800775679785,41.12175890226336,65,
