12639.540023
12528.299304
12418.908979
12336.401727
12256.711246
12190.625584
12133.430440
12075.082225
12016.939313
11963.442889
11900.579582
11863.528138
11817.688539
11774.123998
11726.629161
11682.615740
11641.733300
11604.461699
11566.429018
11533.780088
11503.452439
11476.461660
11443.190513
11407.016503
11378.253685
11351.638553
11321.884552
11300.322569
11275.761126
11246.740787
11221.654951
11199.869817
11176.922769
11155.426485
11133.131898
11110.053786
11087.327086
11067.220990
11045.909746
11028.235544
11010.458546
