,HM504_CD_Yes,HM483_CD_No,HM406_CD_Yes,HM574_CD_Yes,HM422_CD_Yes,HM569_CD_Yes,HM539_CD_Yes,HM441_CD_No,HM601_CD_Yes,HM564_CD_Yes,HM518_CD_Yes,HM588_CD_Yes,HM560_CD_No,HM562_CD_Yes,HM568_CD_Yes,HM557_CD_Yes,HM465_CD_Yes,HM579_CD_Yes,HM449_CD_Yes,HM421_Control_No,HM502_Control_No,HM513_Control_No,HM590_Control_No,HM527_Control_No,HM528_Control_No,HM523_Control_No,HM427_Control_No,HM467_Control_No,HM594_Control_No,HM466_Control_No,HM561_Control_No,HM607_Control_No,HM563_Control_No,HM572_Control_No,HM531_Control_No,HM544_Control_No,HM537_Control_No,HM581_Control_No,HM417_Control_No,HM540_Control_No,HM621_UC_No,HM505_UC_No,HM573_UC_No,HM602_UC_No,HM582_UC_No,HM543_UC_No,HM617_UC_No,HM620_UC_No,HM514_UC_No,HM558_UC_No,HM580_UC_No,HM599_UC_No,HM450_UC_No,HM405_UC_No,HM442_UC_No,HM435_UC_No
0,68.70282146995199,65.19871923320261,102.7201125592557,72.69655302900323,76.46075208056148,69.585420890167,65.26484219475664,60.09587468625546,88.59572649325708,100.53644408172975,104.46533039776233,208.04425822070291,99.55164126758748,75.40994148093137,93.57180150752143,85.9886107674507,91.91232691438366,65.75423201228992,65.1067050956722,44.69473504227567,43.9310240450718,69.93734073878804,98.60681771873071,56.04054895942858,31.631666540273937,75.67302979143464,95.08309742408318,93.63630684667466,68.49843859780597,100.11239503823847,115.42058346537877,130.9941440633847,91.10039582615185,138.78138719604502,103.40200698906618,25.75189244470612,22.63358537866958,60.6866209897371,75.48502608951208,45.96677249090507,54.02856461782589,84.99163800424138,106.15268080405762,208.2893097513578,103.06438171552843,126.79771100326445,128.04351358248203,80.71348827790713,97.35488964815241,104.73533511173774,66.70912077245566,91.40468448811848,56.6632763676474,89.97899268447473,60.054572640079435,63.71843339373869
1,-26.52295186335913,-23.35087305781652,-26.271518706227713,-15.354771200136291,-5.481812822428657,-9.644981333289843,-6.239487784954183,1.8048941749279603,-1.5339549468700144,-3.817786813882332,-5.828043163379819,-16.05877193930425,-33.20794488621419,-28.704577536759828,-28.0564920338764,-25.624722283003194,-27.846502395285647,-28.30318425145575,-29.041828579609437,-33.18820954673555,-28.0106838739907,-38.82427008146593,-29.22858207661836,-23.385056659224563,-5.017166470668167,-10.942405385378512,-18.391647410166577,-19.371773468188792,-15.222680801996066,-28.005255939658554,-25.16049211534882,-32.93817452071334,-31.531806092279513,-29.15980515196984,-30.820238178738368,-72.13925847214875,-83.05961881274025,-25.14566194822976,194.97619548231674,-80.87026572052986,-30.6837995812251,-20.955294050687385,-19.695436066261202,-34.61459415853124,-27.022940938795834,-12.354793944460166,-13.154448355853704,-24.393602512625254,-18.784541329385988,-15.480828796414006,-25.86094547491255,-54.735211122540946,-32.810398779187665,-37.846963907121754,-32.401334123975765,-32.654501963863424
2,5.709495248686814,4.83455408127731,-1.2568527695844567,13.917447299286746,2.08728413844497,8.645278026160481,6.515919106067189,-173.03205520529787,8.16557395265767,8.826603711264475,9.322817679701492,12.138925716616123,2.7808334949598987,-1.8265088241794711,11.258928947768275,5.388599865333026,6.423267130431821,7.104427901372976,17.674479541626425,-14.199771632035025,-9.161197348536177,9.95532172534041,0.208269669247668,96.07925061892458,120.67001984186346,0.736991829737379,41.05918290396436,-2.75888545767435,-55.3552574594861,-4.510969072607513,-3.2205806309481355,-10.387600104048957,13.005639366109815,12.191652012576107,12.201710335583789,-11.450889623771788,-16.114922662820305,5.164638889744713,-3.8346644243937775,-5.544187403489109,8.678781106141933,9.64887583151317,15.804595682309278,-5.267482045883559,-8.852711443000807,10.090053315278755,7.870435667499374,17.39510835942644,-8.731216771008603,0.05756918608494216,9.671422844601308,-15.738672739446393,-3.835348025724907,-6.220904211373028,5.45193303103363,1.3408216975988356
3,35.361792253852684,43.96677306845292,43.70518219515666,36.74481752155997,37.17121221567166,38.21941348429562,37.39649188443073,65.0524333639478,29.770107995733824,25.27616193084454,47.61897362314222,43.64354355719541,38.1949225094283,36.98763163883631,49.8799107793694,34.139287275640555,44.79532451994748,40.21971201709477,39.02723352482812,17.104556008424517,30.636254523799884,42.866165007113025,41.56838637714198,47.40463474216053,44.082943864773235,57.630042111378714,47.078653378678936,50.52805671225031,56.98539718118579,38.21917252027782,30.082146443098715,-183.14592005658,61.52698250177186,63.351649857319806,58.05408807282847,42.56021424570049,43.87097667302319,43.92905065436165,39.015846099436864,38.746385014521366,43.16326805982709,47.388267301782705,48.478126429654914,35.732681710240605,19.798675525579213,17.002222736096556,23.911890009514263,55.687167131479654,18.17520943779519,27.47811050503678,38.53906426202094,30.886440678381813,43.183758432891075,44.375963607444845,42.93398525213136,42.469598276785725
4,5.588695782759272,4.8982114996993555,3.784896321023176,7.7196354670133225,0.612580710939218,-0.6447059977453545,3.443943699571969,1.8761147920081909,-2.8568764932277286,-6.092664944630929,3.315778414296539,1.6168473166336692,0.8376123984366264,5.712025403812011,9.269827258997715,10.605175883280447,-1.7264216628312574,9.317744351234907,-161.7013216168354,11.424021491187109,10.362142171944276,10.663598941387033,6.617627571623,4.477442173125661,1.4566667103683302,11.62427858017192,5.66454057124626,6.765824725871218,5.46356957991797,4.801741983827302,9.27390476934331,8.428041329276873,3.0725405833542294,2.312015401261272,4.004245479853936,13.161402634387079,8.855257029230426,3.6849172534574226,9.563912872590146,1.0950565795649352,5.697996319581687,9.804868501703561,10.15066925697205,9.450129514320617,6.61112774654716,8.050422557233023,4.8532779726075,5.377256308801626,-8.530480020247275,10.828130761523528,12.486384631547981,15.172648447130577,-13.158729387282694,12.607119268300764,157.74606881337158,6.5997598801475315
5,-0.36808189090175886,-5.104471077821798,2.2774993991909454,5.969246935378062,0.6919614291983632,-2.984834188507015,-1.4589684986732667,-3.5390279011614205,2.161233388358865,9.689167943286527,2.0465406269635955,5.439567787027417,-1.7218327705031593,5.069055323577035,2.7689301304151654,7.864194399766659,2.432189180577918,2.4132906150554962,0.5404590824798562,-1.7943584126214498,-1.8548343668167808,-2.075664817483221,-2.2113041677997525,-0.7252700412627334,-3.083511495562813,8.660458749595687,-4.1456456608048855,-2.3658471461040658,4.116241705864205,-4.253955776854508,0.9256222707528794,0.3781944270403211,-2.7342986961112303,5.9672748870716195,5.324710980165031,-171.31946911067277,146.2448086606546,5.226140483279315,4.026933904871321,-4.127079785005784,-5.495527916934118,0.5227656698771028,-2.1966099348798376,-2.0056602813689484,0.2521251226538296,-3.147576946765396,-1.9355204170421043,5.9951425168302,-16.80241816006096,2.9111324020603315,2.745457313038458,-3.088778910891307,-8.840240388058525,2.9905727706694396,5.578716699942781,-6.387957692815336
6,31.05736986170327,24.605864617700846,25.938810564624763,85.36251143508123,16.504061694085063,7.7628811480820845,34.22895930992822,9.240166297959444,-6.490073171801131,-33.37100086949386,-21.902966753005312,-49.05799000705351,75.78265476015402,11.686452545641545,53.00613832883342,13.611374490933548,92.37791788586114,10.24358410403567,67.74489338140285,57.664828588321335,58.21637324014021,67.43496113637087,110.99799941645095,53.019907919486165,13.073270239517173,33.11860529657162,75.98526587361508,91.11595470262661,30.64628835290877,94.10819963645741,100.09952174073901,50.85831345042629,-45.762974569191144,-44.39411402853344,-41.337849454406076,33.01590642676772,32.991899663960254,62.0435444281168,120.7444700127509,44.5021104818385,82.43638111523275,34.53066840575044,68.45570264401445,49.55297585615588,89.27493046531188,44.73885642697237,62.8225621487763,-55.96176708161637,-24.80785682261615,-19.19559562626056,22.340628908528405,71.36540694038167,54.85367933040131,118.60540110549951,26.964136104006037,62.36408617353427
7,5.530651084558105,5.053440961616754,8.89983607781741,10.197108787036429,2.0235252181032517,-2.795913414571168,0.7470503308119374,8.428186434450927,-8.180581168879197,-7.66884303022334,11.965925454870693,5.587193924393019,12.383488714404525,33.37921520897802,31.46395792577579,32.37033502599786,20.765906546603468,43.39626072201174,86.61403785081237,16.952561626538703,20.30829368948671,13.028202584934315,10.990193040463094,11.234922815489638,9.52551941940667,10.382882377310818,14.938989088659282,12.411943171563385,10.237580275165557,17.319838003355702,9.905153182050814,3.25519405214278,21.2325266935676,17.23888209300063,14.558823955222264,32.74673305647891,17.520615023358665,18.469496895605456,25.145907105347394,33.49784948940869,14.197323636549033,7.6797713810069554,2.1206301690913754,0.19803565421827476,3.706934042507722,8.211325338391795,6.573127526934556,16.998663882166262,16.20817928066414,5.669481609839633,43.41672689918724,38.62284388441415,-193.77432115358195,12.016490491559706,67.17138538859727,43.312600212008476
8,4.373402833869443,-6.231961916467375,-2.3810502615124594,-8.154613907522226,-2.7776123655428515,2.701504747623515,-0.20902000361035272,2.336913547181339,-2.1451800086140267,-7.154892968192416,-10.24969094924447,-9.428453072321041,-2.1261483832994275,4.123192829646797,4.007164841349875,2.644072440771374,-15.455830052723725,8.764135771276695,0.30701161463069726,7.362344042498889,1.4762314377240613,7.107298599229581,1.312556498698773,4.954656552136577,-2.2101153820639703,8.30541483727252,6.424488534748404,9.713133008353585,-0.17970756391755824,9.363336311809348,-0.9577849530728719,2.055112643204563,-8.520335229884864,-3.2109333703351055,-8.432277426888994,0.4524341941614339,-1.8610803029376652,-5.127445778082649,1.5981105013104142,-3.49875238052045,-6.717510134773581,-1.281747758871018,3.2034235340144783,-0.883259599002817,4.695956656227302,151.75455605312575,-166.74866466991722,-0.8899593717669902,-1.8589365518994225,-5.913876799361535,-8.090068221237292,-1.1036531944660257,-1.817573656275102,-4.478568031732031,-0.45860102239905415,1.804221396064285
9,14.982084496454775,19.91710339797829,11.282130721405677,14.481336624212052,17.913604467631423,11.218716573160346,14.610858904167012,6.981730974372635,15.898831697521139,12.273038289363772,-7.818916016627401,3.2206417054987035,31.079378625376176,55.97863316669432,37.85614948909155,72.70866032317598,40.130665555350625,70.19170163317972,-115.31119054431785,15.48834984480056,8.068943338776233,8.195172295747549,1.0409173249189712,6.453407572158798,0.24949168958688894,6.056058975716658,5.182015282307513,-7.742133174051514,-4.324617968673771,-7.134496339296549,1.1010127467875814,-4.016020864386649,1.144820536116915,-1.860739736715063,5.4302718034934445,20.2302230389672,20.454372748517677,13.348432446566294,18.70253401592352,19.068607702548885,-1.6484787159394967,17.185731608430512,7.3986760755462235,5.309876118116214,-4.502146455670212,1.0475915336865453,6.122844880091446,-14.104429122551204,4.125983912821845,5.370440171126012,73.6631346091749,39.98556304720525,-70.18525620339798,-3.7237718433331333,-132.27172776313992,1.7107880336888877
